,평점,본문
578,5,발림성 최고예요 ㅠㅠ향도 좋아요에발림성 최고예요 ㅠㅠ향도 좋아요에
579,5,여름 나기 위해 4개 주문했어요여름 나기 위해 4개 주문했어요
580,5,매우 만족해서 재구매했어요매우 만족해서 재구매했어요
581,5,늘 사용하는거 저렴히 구입늘 사용하는거 저렴히 구입
582,4,저렴하게 구입해서 좋아요저렴하게 구입해서 좋아요
583,5,잘쓰고있어요감사합니다잘쓰고있어요감사합니다
584,5,여름되면  늘쓰는  재품여름되면  늘쓰는  재품
585,5,베송도 빠르고 좋아요베송도 빠르고 좋아요
586,5,잘쓰겠습니다감사합니다잘쓸께요
587,4,잘 받았습니다 ㅎㅎ잘 받았습니다 ㅎㅎ
588,5,이건늘써요아이들향도좋고순해요하나누락되와서당황했는데친절히바로보내주셔서감사합니다이건늘써요아이들향도좋고순해요하나누락되와서당황했는데친절히바로보내주셔서감사합니다
589,4,늘 쓰는 제품이예요  발랐을때 얼굴이 뽀얗게 보이긴하늘 쓰는 제품이예요  발랐을때 얼굴이 뽀얗게 보이긴하지만 발림성도 좋고 향도 괜찮아요
590,5,잘 쓸게요늘 쓰던 거 다시 구매 했어요 배송 빨랐어요
591,5,배송 빨라요 적당히 촉촉하고 유분기도 살짝 잡아주고 완전 만족하고 가격도 착하고 좋네용ㅎㅎ배송 빨라요 적당히 촉촉하고 유분기도 살짝 잡아주고 완전 만족하고 가격도 착하고 좋네용ㅎㅎ
592,5,아기 발라 주려고 샀는데 제가 더 많이 쓰네요  매번 주문 합니다 순해요아기 발라 주려고 샀는데 제가 더 많이 쓰네요  매번 주문 합니다 순해요
593,5,향도 좋고 더운날 끈적이지 않네요 아이가 직접 눌러 바를수있어요향도 좋고 더운날 끈적이지 않네요 아이가 직접 눌러 바를수있어요
594,5,좋아요백탁현상 없이 잘 발리고 향도 좋네요클렌징티슈사은품도 좋아요
595,5,배송빨라요 아직 사용전이지만 아이한테 잘 맞았으면 좋겠어요배송빨라요 아직 사용전이지만 아이한테 잘 맞았으면 좋겠어요
596,5,아주아주마음에들어요아주아주마음에들어요
597,5,좋아효 이것만 바르고 나가도 화장했냐고 물어보고 피부좋아보인다고 많이 들었어요좋아효 이것만 바르고 나가도 화장했냐고 물어보고 피부좋아보인다고 많이 들었어요
598,5,좋아요 아이들 피부 타지않게 매일 발라주고 있습니다좋아요 아이들 피부 타지않게 매일 발라주고 있습니다
599,5,여름되면 한번씩 쓰는거라 만족하면서 사용중이빈다여름되면 한번씩 쓰는거라 만족하면서 사용중이빈다
600,4,저렴한가격에 어른 아이 같이사용하려고 주문했어요저렴한가격에 어른 아이 같이사용하려고 주문했어요
601,5,좋아요중복쿠폰으로 저렴하게 구입 사은품까지 좋아요
602,4,작년에쓰고  재구매아이 어른 같이 쓰기좋아요사은품도 감사해요
603,5,끈적임도 없고 흡수도 잘되서 이제품만 쓰네요끈적임도 없고 흡수도 잘되서 이제품만 쓰네요
604,4,어른들이 써도 너무 좋아서 또 구매하였습니다어른들이 써도 너무 좋아서 또 구매하였습니다
605,3,배송이빠른편입니다어른이쓰기도괞찬아요배송이빠른편입니다어른이쓰기도괞찬아요
606,4,아직 써 보진 않았지만 상태는 괜찮아요아직 써 보진 않았지만 상태는 괜찮아요
607,5,잘받았습니다사용해보니 좋네요저렴하게 구입했어요
608,5,눈안따갑고 좋으네요 발림성도 좋구요눈안따갑고 좋으네요 발림성도 좋구요
609,4,배송빠르고 저렴하고 좋네용ㅎ배송빠르고 저렴하고 좋네용ㅎ
610,5,많이 끈적거리지 않아 좋아요많이 끈적거리지 않아 좋아요
611,5,늘 쓰던거라 쓰켰어요 좋아요늘 쓰던거라 쓰켰어요 좋아요
612,5,순하고 냄새가 많이 안남순하고 냄새가 많이 안남
613,5,좋아요이것만 사용합니다
614,5,아이들과 함께 사용하는데 너무 좋아요백탁현상 없이 산뜻하게 마무리 되어 매번 이것만 사용하게 되네요아이들과 함께 사용하는데 너무 좋아요백탁현상 없이 산뜻하게 마무리 되어 매번 이것만 사용하게 되네요
615,5,잘 샀어요야외놀이 자주 하는 요즘 저렴하게 구매해서 잘 쓰고 있어요 잘 안지워져서 같이 보내 준 클렌징티슈 필수네요
616,4,선크림 선크림 2개랑 티슈 들어 있어서 유용하게 사용 할 듯요피부가 민감한 딸 아이 이 제품 사용하니까 좋다고 하네요 배송도 빠르고 상품도 만족합니다
617,5,순하고 향도 좋고다른 제품은 애들이 쓰면 뭐 나고 그랬는데 이건 괜찮아요 이것만 써요
618,4,좋아요생각보다는 끈적이지 않아요 선로션이 넘 약한가 싶어서 구매했어요
619,5,항상 애기가 10년째 이거 써여 믿고 쓰니까 잘 만들어주세요항상 애기가 10년째 이거 써여 믿고 쓰니까 잘 만들어주세요
620,5,아직 써보진않앗지만 배송도빠르고 저렴하게 구입잘햇네요아직 써보진않앗지만 배송도빠르고 저렴하게 구입잘햇네요
621,4,잘 발려요 자외선 차단 효과도 기대해봅니다잘 발려요 자외선 차단 효과도 기대해봅니다
622,5,썬크림늘 쓰던 썬크림입니다올해도 잘써볼께요
623,5,부드럽고 좋아요 잘 쓸께요 감사합니다부드럽고 좋아요 잘 쓸께요 감사합니다
624,5,향도 좋고 끈적임 없어 이거로 쓰네요향도 좋고 끈적임 없어 이거로 쓰네요
625,4,순해서  좋아요 거의 다 써가네요순해서  좋아요 거의 다 써가네요
626,5,썬크림 잘사용하고있어요항상 쓰던건라 믿고 쓰고 있어요
627,5,빠른배송 좋은 가격 굿입니다빠른배송 좋은 가격 굿입니다
628,4,너무 기름지지 않고 좋아요너무 기름지지 않고 좋아요
629,5,좋아요저렴하게 구매해서 좋아요
630,5,가격저렴하고 향도 좋아요가격저렴하고 향도 좋아요
631,4,항상쓰는 제품입니다항상쓰는 제품입니다
632,5,만족해요가격대비 만족해요
633,5,배송이 빠릅니다배송이 빠릅니다
634,5,그린핑거 크림 쓰고있어서 선크림도 구매해봤어요 배송은 조금 느렸어요ㅠ그린핑거 크림 쓰고있어서 선크림도 구매해봤어요 배송은 조금 느렸어요ㅠ
635,4,처음 구매해봅니다기존에 아이 쓰던게 있는데 그린핑거 가격이 저렴하기도해서 처음 구매해봅니다 아이 피부에 잘 맞았으면 좋겠네요
636,5,만족합니다 배송도빠르고 감사합니다만족합니다 배송도빠르고 감사합니다
637,5,끈적임이 없어서 좋아요저희 가족은 다 그린핑거만 사용합니다끈적임이 없어서 좋아요저희 가족은 다 그린핑거만 사용합니다
638,5,상품의 질이 매우뛰어납니다 매상품의 질이 매우뛰어납니다 매우 만족하고 있으며 추후에 반드시또 구매하겠습니다양질의 상품을 배송해주셔서 감사합니다또 주문할께요상품의 질이 매우뛰어납니다 매우 만족하고 있으며 추후에 반드시또 구매하겠습니다양질의 상품을 배송해주셔서 감사합니다또 주문할께요
639,5,빠른배송에 저렴한 가격으로 구매해서 좋아요빠른배송에 저렴한 가격으로 구매해서 좋아요
640,5,잘받았어요!순해서 좋던데 잘 사용할게요ㅎㅎ잘받았어요!순해서 좋던데 잘 사용할게요ㅎㅎ2개의 포토리뷰2개의 포토리뷰
641,5,최고예요늘 애용중인 제품입니다 마음에 들어요
642,5,재구매했어요 잘 사용중에 있습니다재구매했어요 잘 사용중에 있습니다
643,4,배송도 빠르고 마음에 들어요배송도 빠르고 마음에 들어요
644,5,아리을한테 좋을고 같아요아리을한테 좋을고 같아요
645,5,배송 빠르고 상품 좋아요배송 빠르고 상품 좋아요
646,5,좋아요어른도 같이 써요어어
647,5,좋아요ㅡ잘받았어요ㅡ여름대비 선크림장만했네요아직안썼는데 괜찮을것같네요ㅡ
648,5,순하구 좋대요남편이 매일 발라요어른 썬크림은 얼굴이 뒤집어 지고 해서 항상 구매하는 제품입니다사은품 클렌징티슈 감사합니다
649,5,발림성도 좋고 백탁현상 없이 깔끔하게 흡수되어 매번 이것만 쓰고 있습니다중학생 딸도 예민한 피부인데 이 제품은 자극없이 순하다며 애용하고 있네요발림성도 좋고 백탁현상 없이 깔끔하게 흡수되어 매번 이것만 쓰고 있습니다중학생 딸도 예민한 피부인데 이 제품은 자극없이 순하다며 애용하고 있네요
650,4,좋아요아이라 썬크림쓰고 클렌징할때 힘들었는데 클렌징티슈까지 와서 좋아요
651,5,썬크림 2개 사은품 굿아가들거라그런지 귀여워요  사은품 센스돋습니당좋아요 꾹꾹 입니다
652,5,배송 빨리 해주셔서 감사합니다배송 빨리 해주셔서 감사합니다물티슈도 유용하게 쓰네요
653,5,언제나 그렇듯  그린핑거만6년째 그린핑거 제품들만 사용하고잇는 삼남매들은 그린핑거만 좋아해요
654,5,추천을 많이하는 선크림이라 구매했어요 전 아직 써보진 추천을 많이하는 선크림이라 구매했어요전 아직 써보진 않았지만 부디괜찮기를 바라요
655,5,늘 쓰는 선크림입니다발림성좋고 순하고 백탁현상 예쁘게 있고 가격이 싸요늘 쓰는 선크림입니다발림성좋고 순하고 백탁현상 예쁘게 있고 가격이 싸요
656,5,배송빠르고 좋아요ㅎㅎ배송빠르고 좋아요ㅎㅎ
657,5,좋아요배송 빠르고 저렴합니다아직 사용 전이나 전에 써보니 괜찮두라구요
658,5,좋아요!늘 쓰던건데 저렴히 잘 샀어요 유통기한도 내년까지네요
659,5,믿고 사는  그린핑거에요몇통째 쓰고 있어요믿고 사는  그린핑거에요몇통째 쓰고 있어요
660,5,마음에 들어요햠도 좋고 부드럽게 발려서 좋아요감사해요
661,5,좋아요아이들 쓰려고 샀어요배송 빠르고 좋아요
662,5,늘쓰는 제품입니다순해서 좋아요늘쓰는 제품입니다순해서 좋아요
663,4,아직 사용전이긴 하지만 믿어요아직 사용전이긴 하지만 믿어요
664,5,곧 여름이 다가와서 미리 준비했네요11할때 저렴히 사서 좋아요
665,5,ㅎ아지 안써봤는데 좋겠죠?ㅎㅎ
666,5,늘 쓰는제품이예요 좋아요늘 쓰는제품이예요 좋아요
667,5,여름마다  쓰는제품이예요여름마다  쓰는제품이예요
668,5,올여름 잘 쓸 것 같아요!올여름 잘 쓸 것 같아요!
669,4,잘받았습니다아직 사용전이지만  가족 모두 함께 사용하기 좋을듯 하네요  잘쓸께요
670,5,썬크림야외놀이 썬크림 매번 요것만 사용합니다아들 6학년인데 아직까지는 좋네요잘받았습니다 잘받았습니다 잘받았습니다
671,4,좋아요향도 괜찮고 끈적끈적한 느낌도 없어서 바르기 좋아요
672,5,옥션이 제일 저렴해서 구매했습니다 예전에 사용했었던 제옥션이 제일 저렴해서 구매했습니다 예전에 사용했었던 제품이라 다시 써보려고 구매했는데 만족합니다 ! 11이어서 하나는 제가 쓰고 하나는 엄마 드렸네요ㅎㅎ
673,5,좋아요올여름 잘쓸게요 사홋귿솧늣ㅇㄱㄷㅅㄴㅅㅇㄴㄷ
674,5,여름되면 늘 구매아빠 엄마 누나 동생 모두 함께 사용해요발림도 좋고 톤업되는 기분도 둘고여름되면 늘 구매아빠 엄마 누나 동생 모두 함께 사용해요발림도 좋고 톤업되는 기분도 둘고
675,5,이제품 출시부터 써오고 있어요그린핑거가 우리 첫째가 아기였을때 런칭 되었는데 야외놀이 썬로션 나올때부터 첫째 중딩된 지금까지 쓰고 있어요순하고 차단력도 있는거 같아요 향도 좋구요 사은품도 감사합니다
676,5,배송빠르고 포장 꼼꼼히잘해주셧어요늘쓰는제품이라 저렴하게 잘구입했어요 유동기한 넉넉한제품 잘쓸게요배송빠르고 포장 꼼꼼히잘해주셧어요늘쓰는제품이라 저렴하게 잘구입했어요 유동기한 넉넉한제품 잘쓸게요
677,5,우리 아이에게 요것만 맞네요제일 순한듯요 굿입니다우리 아이에게 요것만 맞네요제일 순한듯요 굿입니다
678,5,사계절 내내 잘 쓰고 있어요 판매처마다 한개 9000원 하는곳도 있고 가격이 너무 다른데 저렴하게 샀어요 눈에 자극도 없고 막 발라도 잘 스며들고 화장전 사용하면 베이슬로도 손색이사계절 내내 잘 쓰고 있어요 판매처마다 한개 9000원 하는곳도 있고 가격이 너무 다른데 저렴하게 샀어요 눈에 자극도 없고 막 발라도 잘 스며들고 화장전 사용하면 베이슬로도 손색이 없어요 늘 챙겨놓는제품입니다 잘쓸께요
679,4,순한 것 같아요부드럽게 발리고 백탁현상 없어요 썬크림 특유위 향이 덜하고 복숭아향이 좋네요
680,5,좋아요전 피부 안좋아서 아무거나 바르면 트러블이 생기는데이건 안그러니까 넘 좋아요
681,5,조아요저렴해요 바이파세요 조으네요 조아이ㅡ
682,5,잘받았습니다아기외출할때바르면좋을거같아요
683,5,좋다해서 샀어요여름용으로요좋다해서 샀어요여름용으로요
684,5,선썬크림 바르고 자외선 보호해요
685,5,굳굳 계속해서 사용중입니다굳굳 계속해서 사용중입니다
686,4,향이 좋고 발림성도 좋아여향이 좋고 발림성도 좋아여
687,5,좋아요배송 빠르고 향도 괜찮아요 클렌징 티슈까지 같이 보내주셔서 감사합니다
688,5,배송 정말 빠르네요아직 사용전이지만 믿고 주문했습니다배송 정말 빠르네요아직 사용전이지만 믿고 주문했습니다
689,5,사용하고 좋아서 재구매하려고 매장 방문했더니 없어져서 이번엔 인터넷으로 구입하였습니다 오래오래 파세요ㅠㅠ 또올꺼예요!사용하고 좋아서 재구매하려고 매장 방문했더니 없어져서 이번엔 인터넷으로 구입하였습니다 오래오래 파세요ㅠㅠ 또올꺼예요!
690,5,5년 이상 꾸준히 사용하고 있는 썬크림입니다처음엔 아이를 위해 사용하기 시작했다가 이젠 아이와 제가 함께 사용하고 있어요향도 좋고 순해서 앞으로 단종되지 않는한 그린핑거 제품을5년 이상 꾸준히 사용하고 있는 썬크림입니다처음엔 아이를 위해 사용하기 시작했다가 이젠 아이와 제가 함께 사용하고 있어요향도 좋고 순해서 앞으로 단종되지 않는한 그린핑거 제품을 계속 사용할 것 같아요
