,평점,본문
441,4,배송느린것말곤 괜찮아요 작년에 쓰던 선크림들 아직 남았지만 1년된거라 쓰기찝찝해서 샀어요배송느린것말곤 괜찮아요 작년에 쓰던 선크림들 아직 남았지만 1년된거라 쓰기찝찝해서 샀어요
442,5,선쿠션이 쓰기 편리하대서 사봤어요 근데 유통기한이 내년 6월까지라 생각보다 쫌 짧네요선쿠션이 쓰기 편리하대서 사봤어요 근데 유통기한이 내년 6월까지라 생각보다 쫌 짧네요
443,5,백탁현상도 안생기고 아이도 싫어하지 않아서 꾸준히 사용해볼게요백탁현상도 안생기고 아이도 싫어하지 않아서 꾸준히 사용해볼게요
444,5,얼굴이타서 주문했는데애도 좋아해요 자꾸해달라고하네요얼굴이타서 주문했는데애도 좋아해요 자꾸해달라고하네요
445,5,끈적이지 않고 냄새도 은은하고 좋습니다  촉감이 괜찮은지 바를때 도망안가고 좋아합니다끈적이지 않고 냄새도 은은하고 좋습니다  촉감이 괜찮은지 바를때 도망안가고 좋아합니다
446,5,예민한피부라 순하다고해서 주문햇어요기대가되요예민한피부라 순하다고해서 주문햇어요기대가되요
447,5,발림성도 좋고 원플러스 원으로 사서 더욱 좋아요발림성도 좋고 원플러스 원으로 사서 더욱 좋아요
448,5,주변에 추천이 많아서 샀어요향도 좋고 순하네요주변에 추천이 많아서 샀어요향도 좋고 순하네요
449,5,순해요남녀노소 다 사용하기 좋을 것 같네요순해요남녀노소 다 사용하기 좋을 것 같네요
450,4,흡수력은 좋으나 분첩이 넘작은거 같습니다흡수력은 좋으나 분첩이 넘작은거 같습니다
451,4,선물용으로 구매했는데 저렴하게 잘 샀어요선물용으로 구매했는데 저렴하게 잘 샀어요
452,5,아침에 유치원가기전에 바르고 이ㅛ어요아침에 유치원가기전에 바르고 이ㅛ어요
453,5,아직 사용전인데 좋았음 기대하고 있어요아직 사용전인데 좋았음 기대하고 있어요
454,4,아기가 좋아할 것 같아서 구매했어요아기가 좋아할 것 같아서 구매했어요
455,5,좋네요 순해요 더 써봐야알겠지만요좋네요 순해요 더 써봐야알겠지만요
456,5,아직 사용 전이지만 믿고 써볼게용아직 사용 전이지만 믿고 써볼게용
457,5,좋아요 써보니 촉촉하고 좋으네요좋아요 써보니 촉촉하고 좋으네요
458,5,백탁현상없고 발림도 좋습니다백탁현상없고 발림도 좋습니다
459,5,좋아요 손에 발라줬는데 순하고 괜찮아요 부담없이 쓰고 또 구매하려고요좋아요 손에 발라줬는데 순하고 괜찮아요 부담없이 쓰고 또 구매하려고요
460,5,애기랑저랑잘쓸것같아요ㅎㅎ애기랑저랑잘쓸것같아요ㅎㅎ
461,4,자극없이 괜찮은거 같습니다자극없이 괜찮은거 같습니다
462,5,아이들이 엄마처럼 화장하는지 알고 순순히 얼굴을 내어 줍니다 날더운데 시원하다고 발라줘도 좋아하네요 ㅎ움직이는 아이 손으로 대충 펴바르는 거 보다 훨씬 꼼꼼히 발라져요ㅎ썬지수 높아이들이 엄마처럼 화장하는지 알고 순순히 얼굴을 내어 줍니다 날더운데 시원하다고 발라줘도 좋아하네요 ㅎ움직이는 아이 손으로 대충 펴바르는 거 보다 훨씬 꼼꼼히 발라져요ㅎ썬지수 높고 만족합니다!
463,5,촉촉하고 퍼프에 묻어나는 양도 적당하고 좋아요11이라 더 만족합니다촉촉하고 퍼프에 묻어나는 양도 적당하고 좋아요11이라 더 만족합니다
464,5,배송 잘 도착했습니다배송 잘 도착했습니다
465,3,바르기 편하고 좋네요바르기 편하고 좋네요
466,4,4살딸이 너무좋아해요4살딸이 너무좋아해요
467,4,구매평 보고 구매여아직 써보지않아서 별4개요믿고 잘쓰겠습미다구매평 보고 구매여아직 써보지않아서 별4개요믿고 잘쓰겠습미다
468,5,선물했는데 한여름 대비로 짱 좋은 선물이네요선물했는데 한여름 대비로 짱 좋은 선물이네요
469,5,우선 바르기 편해서 좋구밖에서도 수시로 덧발라줘요진즉 살걸 그랫네용퍼프만 따로 구매가능한가요?퍼프는 자주 바꿔줘야 할 것 같아요우선 바르기 편해서 좋구밖에서도 수시로 덧발라줘요진즉 살걸 그랫네용퍼프만 따로 구매가능한가요?퍼프는 자주 바꿔줘야 할 것 같아요
470,4,아직 써보진 못 했지만 믿을 수 있는 성분이어서 우리 아기 첫번째 선쿠션 클렌저로 선택했어요아직 써보진 못 했지만 믿을 수 있는 성분이어서 우리 아기 첫번째 선쿠션 클렌저로 선택했어요
471,2,원플원인데 유통기한이 일년 남았네요역시 재고처리엔 원플원이네요원플원인데 유통기한이 일년 남았네요역시 재고처리엔 원플원이네요
472,4,아직 써보진않았지만 좋을거라기대해봅니다 아이들 하나씩 나눠주니 젛아하네요아직 써보진않았지만 좋을거라기대해봅니다 아이들 하나씩 나눠주니 젛아하네요
473,5,짜는 타입 쓸때는 바르기 힘들었는데 이건 지가 바른다고 난리네요 좋아요ㅋㅋ짜는 타입 쓸때는 바르기 힘들었는데 이건 지가 바른다고 난리네요 좋아요ㅋㅋ
474,5,백탁현상이 거의 없고 여자아이들이라 화장하는 기분으로 스스로 할려고 해서 편합니다피부트러블도 없어 너무 만족합니다백탁현상이 거의 없고 여자아이들이라 화장하는 기분으로 스스로 할려고 해서 편합니다피부트러블도 없어 너무 만족합니다
475,4,꾸준히 잘 쓰고 있어요순해서 좋아요간편하고 좋은데 금방 없어지네요ㅋㅋ꾸준히 잘 쓰고 있어요순해서 좋아요간편하고 좋은데 금방 없어지네요ㅋㅋ
476,4,아이가 좋아해요선크림 바르는것보다 간편해서 좋아요근데 잘 발리는지는 확실히 잘 모르겠긴 하네요아이가 좋아해요선크림 바르는것보다 간편해서 좋아요근데 잘 발리는지는 확실히 잘 모르겠긴 하네요
477,5,성분도 좋고 할인하길래 사봤어요 썬종류는 유효기간이 1년이라 예전에 쓰던 유효기간 몇달남은건 바디에 쓰고 이걸로 페이스쓸려구요성분도 좋고 할인하길래 사봤어요 썬종류는 유효기간이 1년이라 예전에 쓰던 유효기간 몇달남은건 바디에 쓰고 이걸로 페이스쓸려구요
478,2,아기가쓰는건데 테스트용 샘플하나가 없네여 6만원어치 샀는데 쩝아기가쓰는건데 테스트용 샘플하나가 없네여 6만원어치 샀는데 쩝
479,5,아기랑 외출 시마다 햇빛이 걱정되어 할인할 때 샀어요 좋네요!아기랑 외출 시마다 햇빛이 걱정되어 할인할 때 샀어요 좋네요!
480,3,사용전이라 트러블을 잘 모르겠지만 평이 좋으니 잘 써볼게요사용전이라 트러블을 잘 모르겠지만 평이 좋으니 잘 써볼게요
481,5,몽디에스꺼 이미 많이 사용중이라 믿고 구매해봤어요 ㅎ몽디에스꺼 이미 많이 사용중이라 믿고 구매해봤어요 ㅎ
482,4,아직 써보기 전이에요후기가 좋아서 사봤어요아직 써보기 전이에요후기가 좋아서 사봤어요
483,5,최고예요잘 받았어요 배송 빨라요 늘 쓰는 제품이예요
484,5,이제 여름대비해서 아이 발라주려고 샀어요이제 여름대비해서 아이 발라주려고 샀어요
485,5,배송빠르고  포장도 꼼꼼  완전 만족합니다배송빠르고  포장도 꼼꼼  완전 만족합니다
486,4,초등아이 잘 바르고 다니라고 사줬어요초등아이 잘 바르고 다니라고 사줬어요
487,5,아이가 재밌어하고 얇게발리고 좋네요아이가 재밌어하고 얇게발리고 좋네요
488,5,외출시에사용하려고구입했어요좋아요외출시에사용하려고구입했어요좋아요
489,5,아직 안써보았는데 추천으로 샀어요아직 안써보았는데 추천으로 샀어요
490,5,순하고 좋아요 11이라 잘 샀네요순하고 좋아요 11이라 잘 샀네요
491,5,괜찮은거 같아요 애기 써볼게요괜찮은거 같아요 애기 써볼게요
492,4,우리아기는피부에안맞나봐요ㅠ우리아기는피부에안맞나봐요ㅠ
493,5,좋을거같아요 잘쓰겠습니다좋을거같아요 잘쓰겠습니다
494,5,배송 꼼꼼하게 보내주셨어요배송 꼼꼼하게 보내주셨어요
495,5,배송 빠르고 가겨도 착해요배송 빠르고 가겨도 착해요
496,5,아이가 좋아해요잘쓸게요아이가 좋아해요잘쓸게요
497,5,믿고쓰는몽디에스입니당믿고쓰는몽디에스입니당
498,5,아이들이쓰기에좋다고해서우리꼬맹이들사용하려고구입아이들이쓰기에좋다고해서우리꼬맹이들사용하려고구입
499,5,일단 향이좋아서 아이가 좋아해요효과도 좋길바랍니다일단 향이좋아서 아이가 좋아해요효과도 좋길바랍니다
500,5,전에 쓰던 썬크림이바르고 나며 아기 피부에 빨갛게 올라왔는데이거 순해서인지별 트러블 없이 좋아요발림도 좋구요전에 쓰던 썬크림이바르고 나며 아기 피부에 빨갛게 올라왔는데이거 순해서인지별 트러블 없이 좋아요발림도 좋구요
501,5,믿쓰몽이기에 구매했어요!!!아기 바스 로션 크림  다 여기제품을 쓰고있어서믿고 써요!! 쿠션이라 쉽게 사용 할 수 았어서 좋아요!믿쓰몽이기에 구매했어요!!!아기 바스 로션 크림  다 여기제품을 쓰고있어서믿고 써요!! 쿠션이라 쉽게 사용 할 수 았어서 좋아요!
502,5,애기가 엄청 조아하규 끈적임 없어 조아요애기가 엄청 조아하규 끈적임 없어 조아요
503,5,향도 너무 상큼하니 좋네요선크림이 번거로워서 선팩트사봣는데아기도 신기해해요ㅎ향도 너무 상큼하니 좋네요선크림이 번거로워서 선팩트사봣는데아기도 신기해해요ㅎ
504,5,크림이나 스틱보다 빠르게 넓은 부위까지 잘 발릴거 같아서 쿠션형으로 구매했습니다크림이나 스틱보다 빠르게 넓은 부위까지 잘 발릴거 같아서 쿠션형으로 구매했습니다
505,5,아이가너무너무좋아해요아이가너무너무좋아해요
506,4,포장도 꼼꼼히 오고 배송도 빠르네요ㅎㅎ아이와 함께쓰려고 주문했어요포장도 꼼꼼히 오고 배송도 빠르네요ㅎㅎ아이와 함께쓰려고 주문했어요
507,4,향도 좋고 저렴한가격에 잘 샀어요다만 조금 끈적임이 있는듯한데 선크림치고 끈적임없는게 거의 없더라구요향도 좋고 저렴한가격에 잘 샀어요다만 조금 끈적임이 있는듯한데 선크림치고 끈적임없는게 거의 없더라구요
508,4,백탁현상 없고 아이가 스스로 쓰기 좋습니다백탁현상 없고 아이가 스스로 쓰기 좋습니다
509,5,29개월 여자아이 화장한다면서 화장대앞에 앉아서 혼자 잘 발라요ㅎㅎ 액체는 거부해서 선쿠션으로 사보았는데 좋아하네요근데 얼굴빼고 다른부위에 바르기는 힘들어서 선스틱도 구매했어요29개월 여자아이 화장한다면서 화장대앞에 앉아서 혼자 잘 발라요ㅎㅎ 액체는 거부해서 선쿠션으로 사보았는데 좋아하네요근데 얼굴빼고 다른부위에 바르기는 힘들어서 선스틱도 구매했어요
510,5,항상 아이가 쓰는 제품이에요 좋아요항상 아이가 쓰는 제품이에요 좋아요
511,4,자극없고 좋은데 너무 빨리 써요ㅠㅠ자극없고 좋은데 너무 빨리 써요ㅠㅠ
512,5,몽디에스만의 향과 발림성조쿠요몽디에스만의 향과 발림성조쿠요
513,5,저렴하게 잘 사용하고 있어요저렴하게 잘 사용하고 있어요
514,5,아직안써봤지만 믿고 쓸게요아직안써봤지만 믿고 쓸게요
515,4,아기가쓰는거아 순해보여요아기가쓰는거아 순해보여요
516,5,아이가 맘에 들어 하네요아이가 맘에 들어 하네요
517,5,얼굴이엄청 뽀애지메요얼굴이엄청 뽀애지메요
518,4,믿고 쓰는 몽디에스믿고 쓰는 몽디에스
519,5,아이가 좋아해요 공주병이라 화장품 생겨 좋아해요아이가 좋아해요 공주병이라 화장품 생겨 좋아해요
520,5,백탁없고 향 좋아요 기한은 1년2개월정도 남았는데 두개 다쓸수있을지는 모르겠네요클렌징을 해줘야겠지만 이름믿고 샀어요백탁없고 향 좋아요 기한은 1년2개월정도 남았는데 두개 다쓸수있을지는 모르겠네요클렌징을 해줘야겠지만 이름믿고 샀어요
521,5,아주아주 촉촉해요 선크림이 넘 많이 들어있어요아주아주 촉촉해요 선크림이 넘 많이 들어있어요
522,5,항상 사용하는거에요 순하고 편해서 이것만 써요 아이꺼로 샀다가 저도 사용하고 있어요항상 사용하는거에요 순하고 편해서 이것만 써요 아이꺼로 샀다가 저도 사용하고 있어요
523,5,아이가 사용하려고 주문했어요선스틱이나 선크림보다 손에 묻히지않고 편안하게 사용할수있을거같아서 좋네요아이 혼자 사용하기에도 쉽고 화장하는 거 같아서 좋아할 것 같네요더구나 원플원이라아이가 사용하려고 주문했어요선스틱이나 선크림보다 손에 묻히지않고 편안하게 사용할수있을거같아서 좋네요아이 혼자 사용하기에도 쉽고 화장하는 거 같아서 좋아할 것 같네요더구나 원플원이라 저렴하게 구입했어요
524,5,언제나 믿고쓰는 썬쿠션이예요!!민감한 제 피부에도 잘맞아요!!끈적임도 거의없고 잘 스며들어서 너무 좋아요!!언제나 믿고쓰는 썬쿠션이예요!!민감한 제 피부에도 잘맞아요!!끈적임도 거의없고 잘 스며들어서 너무 좋아요!!
525,4,배송도 빠르고 11이라 더 좋아요아직사용전이지만 잘쓰겠습니다배송도 빠르고 11이라 더 좋아요아직사용전이지만 잘쓰겠습니다
526,5,열자마자 특유의 향부터 저는 좋았어요!챱챱잘발리고 몽디에스쿠션만한게없죠열자마자 특유의 향부터 저는 좋았어요!챱챱잘발리고 몽디에스쿠션만한게없죠
527,5,바디샴푸 써봤는데 괜찮아서 주문해봤어요 많이 파세요바디샴푸 써봤는데 괜찮아서 주문해봤어요 많이 파세요
528,5,아기가 바를때 거부감이 없어서 발라주기 편해요아기가 바를때 거부감이 없어서 발라주기 편해요
529,4,발라주기 편하네요 양이 진짜 적은것 같아요발라주기 편하네요 양이 진짜 적은것 같아요
530,5,아기가 톡톡 직접할수있어 좋고 자외선차단되니 안심되서좋고  잘쓰겟습니다아기가 톡톡 직접할수있어 좋고 자외선차단되니 안심되서좋고  잘쓰겟습니다
531,3,아이들이 좋아해요 바르기도 편합니다아이들이 좋아해요 바르기도 편합니다
532,5,백탁현상없고 발림성도 좋아요백탁현상없고 발림성도 좋아요
533,5,배송빠르고 좋아요 수고하세요배송빠르고 좋아요 수고하세요
534,5,자극이 없고 좋은것 같아요자극이 없고 좋은것 같아요
535,4,발림도 좋고 너무 좋아요발림도 좋고 너무 좋아요
536,5,아가랑 잘 맞아용 ㅋㅋ케아가랑 잘 맞아용 ㅋㅋ케
537,5,예쁘고 좋아요 잘쓸께요예쁘고 좋아요 잘쓸께요
538,5,아이를 위해 구매했어요아이를 위해 구매했어요
539,5,순해요또시킬게요ㅎ ㅎ순해요또시킬게요ㅎ ㅎ
540,5,너무 촉촉하고 좋아요너무 촉촉하고 좋아요
541,5,좋아요 만족합니다!!좋아요 만족합니다!!
542,5,깔끔해서좋고  바르기도 편해서  너뭊좋아요깔끔해서좋고  바르기도 편해서  너뭊좋아요
543,4,바르기 편하고 너무 하얘지지않아서 좋네요 피부가 민감해서 순한거 찾았는데 얼굴에 뭐 안나고 좋습니다바르기 편하고 너무 하얘지지않아서 좋네요 피부가 민감해서 순한거 찾았는데 얼굴에 뭐 안나고 좋습니다
544,5,최고입니다 한개는 1살된 제 아들 한개는 초딩 조카가쓰는데 만족이에요 편리한것도 있지만 후딱 발라줄수도있고 완전  추가 구매 예정있어요최고입니다 한개는 1살된 제 아들 한개는 초딩 조카가쓰는데 만족이에요 편리한것도 있지만 후딱 발라줄수도있고 완전  추가 구매 예정있어요
545,5,배송 빠르고 제품 순하고 디자인 만족이요!!아이들도 넘 좋아하구요!!배송 빠르고 제품 순하고 디자인 만족이요!!아이들도 넘 좋아하구요!!
546,5,무기자차라 믿고 써요 톡톡 바르기 퍈해요무기자차라 믿고 써요 톡톡 바르기 퍈해요
547,3,아이가 화장하는것 같아서 좋아해요아이가 화장하는것 같아서 좋아해요
548,5,깔끔하고 좋아요 맘에 들어요깔끔하고 좋아요 맘에 들어요
549,5,아이들이쓸때마다즐거워해요아이들이쓸때마다즐거워해요
550,4,만족합니다 애가 쓰기좋아요만족합니다 애가 쓰기좋아요
551,5,애들얼굴에바르기좋아요애들얼굴에바르기좋아요
552,5,친구선물로 잘 했어요!!!친구선물로 잘 했어요!!!
553,5,좋다기애 주문해봤어요좋다기애 주문해봤어요
554,5,감사히 잘 쓰겠습니다감사히 잘 쓰겠습니다
555,5,쿠션이라 편해요 ㅎㅎ쿠션이라 편해요 ㅎㅎ
556,5,소문대로 넘 좋네요소문대로 넘 좋네요
557,3,너무 빨리 말라버려요ㅠ 하루 한번밖에 안쓰는데 금방 다썼어요ㅠ너무 빨리 말라버려요ㅠ 하루 한번밖에 안쓰는데 금방 다썼어요ㅠ
558,5,배송도 만족스럽지만 정말 잘 발리고 적당한 수분감 시원한 촉감 톡톡 팩트로 사용감도 좋아요 무엇보다 그어떤제품보다 백탁현상은 완전 제로 만족합니다  아이도 좋아하고 엄마도 쓰기 배송도 만족스럽지만 정말 잘 발리고 적당한 수분감 시원한 촉감 톡톡 팩트로 사용감도 좋아요 무엇보다 그어떤제품보다 백탁현상은 완전 제로 만족합니다  아이도 좋아하고 엄마도 쓰기 좋네요
559,5,11 으로받았어요 빠른배송감사해요 후기보고 구매해요11 으로받았어요 빠른배송감사해요 후기보고 구매해요
560,5,간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요간편하게 쓰기 너무 좋아요 백탁현상도 없고 피부톤이 화사해져서 좋네요
561,3,백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ백탁현상은 쬐금 있는듯하네요 유분도 많게 느껴지구요  물로 세안 된다그래서 샀는데 손등에 바르고 물로 세척하 봤는데클렌징이 필요하네요 ㅜㅜ
562,5,배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요배송도 빠르고 팩트는 처음인데 이번여름 타지않게 도와주겠지요
563,4,아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다아직 써보진 않았는데 넘 기대되네요 리뷰 보고 구매해봅니다
564,5,바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요바디라인 몽디에스꺼로 쓰고 만족하고 썬쿠션도 주문했어요
565,5,백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다백탁 없어요! 예뻐지게 하얘지는 정도에요ㅎ 만족합니다
566,5,백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요백탄현상없고 끈적이지 않아요 아이가 쓰기에 가볍고 좋아요 안심하고 잘 쓰고있어요
567,5,어린이집 보내려고 구매했어요 아이가 좋아해요어린이집 보내려고 구매했어요 아이가 좋아해요
568,5,배송도 빠르고 가격도 11으로 사서 너무좋아요배송도 빠르고 가격도 11으로 사서 너무좋아요
569,5,아이가 직접두드리며 바르는걸 너무좋아하네요아이가 직접두드리며 바르는걸 너무좋아하네요
570,4,요즘 외출시 아이에게 톡톡발라주기 편해요요즘 외출시 아이에게 톡톡발라주기 편해요
571,4,뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요뭉치지않고ㅠ자극적이지ㅜ않아서ㅜ좋아요
572,5,평이좋아구매했는데 트러블없기른ㅅㅋ평이좋아구매했는데 트러블없기른ㅅㅋ
573,5,사용전인데 편할것 같아 구비해뒀아요사용전인데 편할것 같아 구비해뒀아요
574,5,선쿠션 아기가조아하고 엄청 잘발라여선쿠션 아기가조아하고 엄청 잘발라여
575,4,잘쓰고있어요잘쓰고있어요잘쓰고있어요잘쓰고있어요
576,5,아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ아직 미사용이지만 믿고쓰는 몽디에스 아닌가용? 기대 만땅 이에용ㅎㅎㅎ
577,3,아이들 쓰기에 너무 좋아요아이들 쓰기에 너무 좋아요
578,5,좋습니다 또구입한거예요좋습니다 또구입한거예요
579,5,간편하게 사용하기 좋아요간편하게 사용하기 좋아요
580,5,백탁현상없이 잘발려요백탁현상없이 잘발려요
581,3,양도 너무 적어요양도 너무 적어요
582,5,잘받았어요 좋라요잘받았어요 좋라요
583,5,처음 써보는데 향이 너무 좋네요아기가 직접 바르기에도 많이 뭍어나지않아적당히 잘 묻음 부담없어요한참 엄마 화장품 관심많았는데 직접 할수있으니 너무 좋아해요유통기한도 215처음 써보는데 향이 너무 좋네요아기가 직접 바르기에도 많이 뭍어나지않아적당히 잘 묻음 부담없어요한참 엄마 화장품 관심많았는데 직접 할수있으니 너무 좋아해요유통기한도 21522까지라 넉넉하네요
584,4,배송 빨라요 행사기간에 주문해서 좋네요 아이가 좋아하네요 집에만 있는데 택배 도착하자마자  열고 뜯고 톡톡 발랐어요배송 빨라요 행사기간에 주문해서 좋네요 아이가 좋아하네요 집에만 있는데 택배 도착하자마자  열고 뜯고 톡톡 발랐어요
585,3,유통기한이 짧네요행사제품 아닌건 유통기한이 긴건가요?유통기한이 짧네요행사제품 아닌건 유통기한이 긴건가요?
586,5,점점 햇살이 뜨거워져서 아이들 바르기 편한 쿠션제품 구매했어요엄마따라 톡톡 두드리면서 좋아하네요11 행사로 두개 구매해서 올 여름 이걸로 날듯 합니다점점 햇살이 뜨거워져서 아이들 바르기 편한 쿠션제품 구매했어요엄마따라 톡톡 두드리면서 좋아하네요11 행사로 두개 구매해서 올 여름 이걸로 날듯 합니다
587,5,요즘 너무 뜨겁고 아이 살이 빨갛게 익어서 급하게 주문했어요 하나는 아이용 하나는 제가 써야겠어요 ㅎㅎ요즘 너무 뜨겁고 아이 살이 빨갛게 익어서 급하게 주문했어요 하나는 아이용 하나는 제가 써야겠어요 ㅎㅎ
588,4,아직 써보지는 않았지만11이라 연년생 자매 구별해서 쓰기도 좋고몽디에스는 믿을 수 있어서 좋아요아직 써보지는 않았지만11이라 연년생 자매 구별해서 쓰기도 좋고몽디에스는 믿을 수 있어서 좋아요
589,4,배송은 그럭저럭 ㅋㅋ 늘쓰던거라 섯어요ㅔ배송은 그럭저럭 ㅋㅋ 늘쓰던거라 섯어요ㅔ
590,5,배송 빨라요요즘 옷이 짧아지니까 아가 피부가 많이 타서주문햇어요배송 빨라요요즘 옷이 짧아지니까 아가 피부가 많이 타서주문햇어요
591,5,향도좋고 발림도 부드럽고 백색보단 톤업이 이쁘게되네요 6살 딸아이 기분좋게 등원하네요 역시!향도좋고 발림도 부드럽고 백색보단 톤업이 이쁘게되네요 6살 딸아이 기분좋게 등원하네요 역시!
592,5,원쁠원해서 샀는데 좋아요 패키지가 고급져요 잘 쓸게요원쁠원해서 샀는데 좋아요 패키지가 고급져요 잘 쓸게요
593,5,아이가본인꺼화장품생겼다고좋아하네요잘사용할께요아이가본인꺼화장품생겼다고좋아하네요잘사용할께요
594,3,기존에 몽디에스 썬크림쓰다가 쿠션으로 바꿨어요기존에 몽디에스 썬크림쓰다가 쿠션으로 바꿨어요
595,5,타제품보다 순하고 당기지않는다해서 구매했어요타제품보다 순하고 당기지않는다해서 구매했어요
596,5,아이한테 쓰기에 편하네요 배송도 정말빠르고요아이한테 쓰기에 편하네요 배송도 정말빠르고요
597,5,트러블도 안나고 아이들도 스스로 잘  바르네요트러블도 안나고 아이들도 스스로 잘  바르네요
598,5,딸아이가 썬쿠션을 사달라고 해서 구매했어여딸아이가 썬쿠션을 사달라고 해서 구매했어여
599,5,싼가격에 잘 샀습니다아이와제가쓰고있어요싼가격에 잘 샀습니다아이와제가쓰고있어요
600,4,잘사용중이에오끈적임 백탁 없고 채고잘사용중이에오끈적임 백탁 없고 채고
601,5,배송 빠르고 간편하고 순해서 좋아요배송 빠르고 간편하고 순해서 좋아요
602,4,여름에아낌없이팡팡두드려줄려구요여름에아낌없이팡팡두드려줄려구요
603,4,아이도 좋아하고 좋아요아이도 좋아하고 좋아요
604,5,배송빠르고 부르드럽게 잘 발려요배송빠르고 부르드럽게 잘 발려요
605,4,우리아기 첫 선쿠션으로 딱이예요우리아기 첫 선쿠션으로 딱이예요
606,5,11이라 두 딸에게 하나씩 줬어요11이라 두 딸에게 하나씩 줬어요
607,5,냄새도 좋고순한듯해 좋습니다냄새도 좋고순한듯해 좋습니다
608,5,후기 너무 좋고그만큼 다들 믿고 사신다는 얘기가 되겠죠ㅋㅋ 거기다 택배박스 포장하는 동영상까지 확실히 보여주셔서 더 믿고 구입했어요후기 너무 좋고그만큼 다들 믿고 사신다는 얘기가 되겠죠ㅋㅋ 거기다 택배박스 포장하는 동영상까지 확실히 보여주셔서 더 믿고 구입했어요
609,5,배송도 빠르고 제품도 좋아요배송도 빠르고 제품도 좋아요
610,4,배송빠르고 제품도 좋아요 배송빠르고 제품도 좋아요 
611,5,역시 몽디에스에요  좋아요역시 몽디에스에요  좋아요
612,5,맘에들어요 조아요 편햐요맘에들어요 조아요 편햐요
613,4,잘쓰고있어요많이파세요잘쓰고있어요많이파세요
614,5,촉촉하고 좋은거갗어요촉촉하고 좋은거갗어요
615,5,배송도 빠르고 좋아요배송도 빠르고 좋아요
616,5,나쁘지 않아요 좋어요나쁘지 않아요 좋어요
617,3,좋아요ㅡ편해요!!!!좋아요ㅡ편해요!!!!
618,5,쿠션타입이라 덧바르기도 좋고 간편해서 휴대용으로 들고다니면서 바르기 좋아요쿠션타입이라 덧바르기도 좋고 간편해서 휴대용으로 들고다니면서 바르기 좋아요
619,4,아직 써보진 않았는데 무자극 향도 거의 없이 순한거같아 좋아요아이와 저랑 함께 사용할려고 썬스틱과 썬쿠션 두종류 주문했어요아직 써보진 않았는데 무자극 향도 거의 없이 순한거같아 좋아요아이와 저랑 함께 사용할려고 썬스틱과 썬쿠션 두종류 주문했어요
620,5,6살딸이 너무 좋아해요 촉촉하다네요ㅋ 발림성도 좋아서 편해요6살딸이 너무 좋아해요 촉촉하다네요ㅋ 발림성도 좋아서 편해요
621,4,배송느린것말곤 괜찮아요 작년에 쓰던 선크림들 아직 남았지만 1년된거라 쓰기찝찝해서 샀어요배송느린것말곤 괜찮아요 작년에 쓰던 선크림들 아직 남았지만 1년된거라 쓰기찝찝해서 샀어요
622,5,선쿠션이 쓰기 편리하대서 사봤어요 근데 유통기한이 내년 6월까지라 생각보다 쫌 짧네요선쿠션이 쓰기 편리하대서 사봤어요 근데 유통기한이 내년 6월까지라 생각보다 쫌 짧네요
623,5,백탁현상도 안생기고 아이도 싫어하지 않아서 꾸준히 사용해볼게요백탁현상도 안생기고 아이도 싫어하지 않아서 꾸준히 사용해볼게요
624,5,얼굴이타서 주문했는데애도 좋아해요 자꾸해달라고하네요얼굴이타서 주문했는데애도 좋아해요 자꾸해달라고하네요
625,5,끈적이지 않고 냄새도 은은하고 좋습니다  촉감이 괜찮은지 바를때 도망안가고 좋아합니다끈적이지 않고 냄새도 은은하고 좋습니다  촉감이 괜찮은지 바를때 도망안가고 좋아합니다
626,5,예민한피부라 순하다고해서 주문햇어요기대가되요예민한피부라 순하다고해서 주문햇어요기대가되요
627,5,발림성도 좋고 원플러스 원으로 사서 더욱 좋아요발림성도 좋고 원플러스 원으로 사서 더욱 좋아요
628,5,주변에 추천이 많아서 샀어요향도 좋고 순하네요주변에 추천이 많아서 샀어요향도 좋고 순하네요
629,5,순해요남녀노소 다 사용하기 좋을 것 같네요순해요남녀노소 다 사용하기 좋을 것 같네요
630,4,흡수력은 좋으나 분첩이 넘작은거 같습니다흡수력은 좋으나 분첩이 넘작은거 같습니다
631,4,선물용으로 구매했는데 저렴하게 잘 샀어요선물용으로 구매했는데 저렴하게 잘 샀어요
632,5,아침에 유치원가기전에 바르고 이ㅛ어요아침에 유치원가기전에 바르고 이ㅛ어요
633,5,아직 사용전인데 좋았음 기대하고 있어요아직 사용전인데 좋았음 기대하고 있어요
634,4,아기가 좋아할 것 같아서 구매했어요아기가 좋아할 것 같아서 구매했어요
635,5,좋네요 순해요 더 써봐야알겠지만요좋네요 순해요 더 써봐야알겠지만요
